,hour,day_of_year,month,ghi_w_per_m2,temp_celsius,humidity_percent,wind_speed_ms
2024-10-26 15:00:00,15,300,10,59.476139682408004,24.771740563398563,47.199257915020986,3.7263434879728496
2024-10-26 16:00:00,16,300,10,311.68641108422486,23.917992030499224,45.38200094872459,3.46061279866036
2024-10-26 17:00:00,17,300,10,21.510824916087508,22.749119215337707,44.46239368030155,2.707005065771807
2024-10-26 18:00:00,18,300,10,2.4724646489529432e-17,20.91356644541414,44.97965207517742,2.6242946463184667
2024-10-26 19:00:00,19,300,10,0.0,18.688067548916393,46.11494538254253,3.88891532735222
2024-10-26 20:00:00,20,300,10,0.0,16.94731761566925,48.439673271392664,3.2226089782142098
2024-10-26 21:00:00,21,300,10,0.0,15.009665011093757,51.42252681010538,3.4001800804406783
2024-10-26 22:00:00,22,300,10,0.0,12.915357545611117,56.226520579235434,3.1590716331409596
2024-10-26 23:00:00,23,300,10,0.0,11.284455214747735,59.978655995943804,3.8761871350473767
2024-10-27 00:00:00,0,301,10,0.0,9.759259443185545,65.1099670957754,3.4605282793944325
2024-10-27 01:00:00,1,301,10,0.0,9.13146297469605,68.92401522898625,3.1221098787826795
2024-10-27 02:00:00,2,301,10,0.0,8.774933021521095,73.42985367336284,2.9733992770718642
2024-10-27 03:00:00,3,301,10,0.0,9.067031707689752,75.7343391654174,3.9635236064263455
2024-10-27 04:00:00,4,301,10,0.0,10.188383409893461,77.73063800044116,3.1897372455689195
2024-10-27 05:00:00,5,301,10,0.0,11.035853137465223,78.79133874963802,3.481854603806595
2024-10-27 06:00:00,6,301,10,2.4890419002468302e-17,12.9084260760519,78.85723715506673,3.1875153382571444
2024-10-27 07:00:00,7,301,10,82.71720265580686,14.875126960065883,77.32321231896583,3.7100964507996452
2024-10-27 08:00:00,8,301,10,308.7956725604199,16.875481289805062,74.21884947654907,3.9390867217846526
2024-10-27 09:00:00,9,301,10,468.5531352510944,19.177694338294234,71.30607804736192,3.138095462273339
2024-10-27 10:00:00,10,301,10,593.5847022128072,21.08981767836825,67.1173741884486,3.0423837444774913
2024-10-27 11:00:00,11,301,10,677.5691605398243,22.776486077892173,62.15769239776359,3.6672280403620543
2024-10-27 12:00:00,12,301,10,714.1582765949893,23.95953387358926,58.33422127175655,3.8981381595170195
2024-10-27 13:00:00,13,301,10,683.3857438370118,24.56343145455099,53.95052248494152,2.548881975288998
2024-10-27 14:00:00,14,301,10,316.7757586563111,24.87711459828383,50.13769592792538,2.9290726229853106
2024-10-27 15:00:00,15,301,10,361.1365950169722,24.796322739897562,46.703740260469445,3.8054145175626792
2024-10-27 16:00:00,16,301,10,310.0306894220283,23.929210294979786,44.77841405125184,3.8862421442127935
2024-10-27 17:00:00,17,301,10,141.3788719678372,22.71495079609463,43.80519098950783,2.6003229189134736
2024-10-27 18:00:00,18,301,10,2.5088939978862658e-17,21.008504640121085,44.43696383970003,4.000632515175301
2024-10-27 19:00:00,19,301,10,0.0,18.918791169322503,46.508021483714586,3.5383345542972005
2024-10-27 20:00:00,20,301,10,0.0,16.901586782005893,48.95669973223811,3.7839089915738313
2024-10-27 21:00:00,21,301,10,0.0,14.710182923785956,51.580509167510606,3.6045625608273046
2024-10-27 22:00:00,22,301,10,0.0,12.909539959779476,56.52330900815404,2.830450000878034
2024-10-27 23:00:00,23,301,10,0.0,11.166136086562945,60.59033790496623,2.783472239163725
2024-10-28 00:00:00,0,302,10,0.0,9.933702969710135,64.63025933019867,3.6641206827436203
2024-10-28 01:00:00,1,302,10,0.0,9.13288459278059,69.50895598136928,3.7315170886051474
2024-10-28 02:00:00,2,302,10,0.0,8.845132487910401,72.77410207541483,3.391984674561641
2024-10-28 03:00:00,3,302,10,0.0,9.210302364220116,75.71637497697752,2.7254982521679203
2024-10-28 04:00:00,4,302,10,0.0,9.876409909808338,77.760101584319,3.8368217639250313
2024-10-28 05:00:00,5,302,10,0.0,11.161898048843913,79.10759354305941,2.621748512241176
2024-10-28 06:00:00,6,302,10,2.4940203854430228e-17,13.09340461111286,78.33226553389152,2.6743422624030098
2024-10-28 07:00:00,7,302,10,95.42543771370646,14.952857346430514,77.32082283072229,2.626016364875615
2024-10-28 08:00:00,8,302,10,307.73035449931086,17.111317631729122,74.7046082773486,3.1107496168122415
2024-10-28 09:00:00,9,302,10,466.4528068801689,18.820952916625288,70.84724268727662,3.1380420897781534
2024-10-28 10:00:00,10,302,10,592.4790526472954,21.141043759720013,67.08194995753945,3.909465759816307
2024-10-28 11:00:00,11,302,10,158.7382190722391,22.693476218910135,62.9528904568823,3.649324047518424
2024-10-28 12:00:00,12,302,10,710.5761232533082,23.990056743255504,58.27719524114065,3.403719839223791
2024-10-28 13:00:00,13,302,10,174.20617401027312,24.655840645248915,53.33493781529323,3.9183662075403323
2024-10-28 14:00:00,14,302,10,592.443826194577,24.849751882133628,50.397869695232615,3.7073808829581987
2024-10-28 15:00:00,15,302,10,59.552768523868956,24.734599493074118,46.61110005260667,2.9539631177573074
2024-10-28 16:00:00,16,302,10,211.29136456560508,24.084185232516845,44.889613023162646,3.6496132269718586
2024-10-28 17:00:00,17,302,10,82.69241402742202,22.722709316752262,43.91526424568521,3.664369694779138
2024-10-28 18:00:00,18,302,10,2.4897338993623152e-17,20.753673653532164,44.29896976497064,3.820008638333143
2024-10-28 19:00:00,19,302,10,0.0,19.01266193248864,45.90726040458381,2.556505775549597
2024-10-28 20:00:00,20,302,10,0.0,16.91720324678248,48.904617660717115,3.7239491784256535
2024-10-28 21:00:00,21,302,10,0.0,14.79619416031258,52.32117309223402,3.8968474628214675
2024-10-28 22:00:00,22,302,10,0.0,13.155860224215928,55.79279565345513,3.2041410214194475
2024-10-28 23:00:00,23,302,10,0.0,11.136485001235288,60.1674471787232,3.072468321993933
2024-10-29 00:00:00,0,303,10,0.0,10.068843961838743,64.53267400791447,2.9594383370446384
2024-10-29 01:00:00,1,303,10,0.0,9.476778272546026,69.07555423866985,3.8465427822128313
2024-10-29 02:00:00,2,303,10,0.0,9.204283007642843,73.3461281464614,3.8629857293301844
2024-10-29 03:00:00,3,303,10,0.0,9.393096385678826,76.03835794415255,3.9437542684250197
2024-10-29 04:00:00,4,303,10,0.0,10.01536741611768,77.73405827673572,3.0537792544810185
2024-10-29 05:00:00,5,303,10,0.0,11.097924130835024,78.73324994188633,2.7769568953183574
2024-10-29 06:00:00,6,303,10,2.1209553240252594e-17,13.112520383488569,78.24726662272388,3.7125356171854795
2024-10-29 07:00:00,7,303,10,98.62935151241909,14.709602188112646,76.96227487041189,3.7461164079355957
2024-10-29 08:00:00,8,303,10,312.3096703695132,17.010861899569722,74.80422078501866,3.969037453654858
2024-10-29 09:00:00,9,303,10,472.5656030978627,19.112494674343807,70.97487469706623,3.091908909731522
2024-10-29 10:00:00,10,303,10,475.5402171945975,21.01506923100735,67.23312904051784,2.6747140350486625
2024-10-29 11:00:00,11,303,10,683.4751081548284,22.76263654056535,62.76077305556106,3.8056664752787586
2024-10-29 12:00:00,12,303,10,706.1752583086417,23.657978042112557,57.999934706363234,3.3895117429495865
2024-10-29 13:00:00,13,303,10,79.99272370338925,24.476958361145645,54.179731410946836,3.2453149748528434
2024-10-29 14:00:00,14,303,10,593.9140129781786,24.7496986973303,50.12360756540726,2.8288609028574654
2024-10-29 15:00:00,15,303,10,470.41479455798486,24.547231845882106,46.959321693084824,3.6344193352416103
2024-10-29 16:00:00,16,303,10,222.92761136523785,24.039570470685753,44.82229011111468,3.902253989722752
2024-10-29 17:00:00,17,303,10,141.8238108962337,22.628168527181586,44.31812489192496,3.2729241136156815
2024-10-29 18:00:00,18,303,10,2.5033012995165186e-17,20.99651300588152,44.898232651318565,2.9977421471952503
2024-10-29 19:00:00,19,303,10,0.0,18.824598553847395,46.0682792612471,3.5384659351600978
2024-10-29 20:00:00,20,303,10,0.0,17.006058083390464,48.10506896630077,3.712602025198378
2024-10-29 21:00:00,21,303,10,0.0,14.85547969341719,52.29054052030813,3.21598838149964
2024-10-29 22:00:00,22,303,10,0.0,12.757020401854431,56.46926293929033,3.781628636537249
2024-10-29 23:00:00,23,303,10,0.0,11.064575120876972,60.701994620438164,3.210346091611421
2024-10-30 00:00:00,0,304,10,0.0,9.882161246557228,65.355320390907,3.7548900908734932
2024-10-30 01:00:00,1,304,10,0.0,9.44763919399944,68.71057738926812,3.36089321219276
2024-10-30 02:00:00,2,304,10,0.0,8.806526533241046,73.05258045973166,2.7472858622426015
2024-10-30 03:00:00,3,304,10,0.0,9.07533470063458,75.91639355170382,2.6618786893131565
2024-10-30 04:00:00,4,304,10,0.0,9.856988142417343,77.90645627771723,2.529432490096206
2024-10-30 05:00:00,5,304,10,0.0,11.524366426569244,79.04715030806996,2.684992999785409
2024-10-30 06:00:00,6,304,10,2.494086108444985e-17,13.058094333911917,78.20062738048455,3.833374453454577
2024-10-30 07:00:00,7,304,10,120.88192549206208,15.043286675550835,77.09677329735283,2.5935946459348305
2024-10-30 08:00:00,8,304,10,310.35305966322903,17.063907161531937,74.85419467034055,2.7053540152797635
2024-10-30 09:00:00,9,304,10,321.4117187620525,18.8474623074752,70.87582433650739,3.86400343011073
2024-10-30 10:00:00,10,304,10,604.1247853098008,20.943176285375245,66.84012229441375,3.354232048408273
2024-10-30 11:00:00,11,304,10,678.0370565774018,22.621478237037703,63.03142357996315,2.5534547870877518
2024-10-30 12:00:00,12,304,10,320.7689001138177,23.71035884461526,58.380955796259734,3.569186819130223
2024-10-30 13:00:00,13,304,10,687.8770464002489,24.599439384027026,54.19113048372557,2.802629973741643
2024-10-30 14:00:00,14,304,10,601.9699790323394,25.101188282033746,49.87648074154045,3.4270671750470503
2024-10-30 15:00:00,15,304,10,465.44924734093047,24.61423397568776,47.25643808949266,3.164162639336397
2024-10-30 16:00:00,16,304,10,38.80249400835502,23.876849096936485,45.42322630147048,3.0127929561896236
2024-10-30 17:00:00,17,304,10,139.54304720361245,22.829670133816816,43.655229215099574,3.035447367183212
2024-10-30 18:00:00,18,304,10,1.7707527619253355e-17,20.811688300006,44.45352668163942,2.8970314813572644
2024-10-30 19:00:00,19,304,10,0.0,18.89946399578873,46.16614955525365,2.7003369137624142
2024-10-30 20:00:00,20,304,10,0.0,16.971646887458217,48.92554100305157,3.257714080500628
2024-10-30 21:00:00,21,304,10,0.0,14.801277139077891,51.916590074178885,2.907337596707386
2024-10-30 22:00:00,22,304,10,0.0,13.177707604399812,55.96438898625783,3.136046103902338
2024-10-30 23:00:00,23,304,10,0.0,11.342092737361613,60.56910561107385,3.3494250484713484
2024-10-31 00:00:00,0,305,10,0.0,10.301972156228738,64.414208079783,2.676617629017697
2024-10-31 01:00:00,1,305,10,0.0,9.41486812023891,69.43224242831465,2.735185226037559
2024-10-31 02:00:00,2,305,10,0.0,8.852043513324308,73.55656076057028,3.8404400754803354
2024-10-31 03:00:00,3,305,10,0.0,9.35946213686065,75.54518181611228,3.686379345778752
2024-10-31 04:00:00,4,305,10,0.0,10.28908026655323,77.62978732089306,3.3301129393637505
2024-10-31 05:00:00,5,305,10,0.0,11.153803901582336,78.76470813893862,3.2270710023529534
2024-10-31 06:00:00,6,305,10,2.4877755544678556e-17,12.854003064792053,78.09231050535834,3.805545802420038
2024-10-31 07:00:00,7,305,10,139.72597444785097,15.022736102885176,77.07185106388785,3.3438005151941472
2024-10-31 08:00:00,8,305,10,152.44332446601538,17.189632132737987,74.85091010139867,2.6903541736025196
2024-10-31 09:00:00,9,305,10,314.67321889698246,19.02417767372837,71.4549644616141,3.24297108224636
2024-10-31 10:00:00,10,305,10,603.6913292203254,21.19640810800046,66.97928988367099,2.710392129455913
2024-10-31 11:00:00,11,305,10,471.07204773648914,22.70180989185837,62.43071743671507,2.9206304696521324
2024-10-31 12:00:00,12,305,10,510.18938546243515,23.90421072371015,57.73800361303081,2.9702190372837722
2024-10-31 13:00:00,13,305,10,166.69355754182698,24.92797165346704,53.70253198410877,3.454354057828306
2024-10-31 14:00:00,14,305,10,602.0582372936589,24.965545658117026,49.91492363373471,3.934486072076007
2024-10-31 15:00:00,15,305,10,470.04530652273326,24.752934670569985,46.85376465259478,3.5935737692185366
2024-10-31 16:00:00,16,305,10,72.95373689249205,23.94240260331893,44.76547042290239,3.189159399071596
2024-10-31 17:00:00,17,305,10,140.52365035656356,22.43761646052988,44.338719673380425,2.5028683564176135
2024-10-31 18:00:00,18,305,10,2.4739012292352993e-17,20.81063324359879,44.49186068058185,3.042823712505308
2024-10-31 19:00:00,19,305,10,0.0,18.844437764600205,45.93944252304732,3.1805832472152256
2024-10-31 20:00:00,20,305,10,0.0,16.839442709903036,48.58855464106892,3.3625369433923833
2024-10-31 21:00:00,21,305,10,0.0,15.006511894318981,51.51817196732348,2.977270169499922
2024-10-31 22:00:00,22,305,10,0.0,13.113547922905301,55.595031397368395,2.5986283076319703
2024-10-31 23:00:00,23,305,10,0.0,11.164666920370932,60.92475302235433,3.22610372786171
2024-11-01 00:00:00,0,306,11,0.0,2.0045157626129018,64.20224534408183,3.1792685486966805
2024-11-01 01:00:00,1,306,11,0.0,1.1423987806033182,68.65588569000553,2.8494886691013974
2024-11-01 02:00:00,2,306,11,0.0,0.8946601776982699,71.99113774311522,3.1052254753824053
2024-11-01 03:00:00,3,306,11,0.0,1.545894040877501,74.67488944955821,3.939627533375015
2024-11-01 04:00:00,4,306,11,0.0,2.1988964591265865,76.43652002293896,3.605567093914427
2024-11-01 05:00:00,5,306,11,0.0,3.5810998162225927,77.88108415442238,3.6857196597896507
2024-11-01 06:00:00,6,306,11,1.965526564870435e-17,4.848552330861093,77.66789218720864,2.8119996550106716
2024-11-01 07:00:00,7,306,11,110.2965867272564,6.953819503917636,76.13099929156255,3.560538561269332
2024-11-01 08:00:00,8,306,11,107.39796717342492,8.889813054651517,73.62067450906018,3.128924176247249
2024-11-01 09:00:00,9,306,11,104.78877248949067,11.006298502231875,69.80826206227192,3.4715784393171365
2024-11-01 10:00:00,10,306,11,468.85530634097194,12.813933864435706,66.25828064150451,2.828242289347852
2024-11-01 11:00:00,11,306,11,63.286138994642926,14.90998192293824,61.92350303502269,2.4902793374647
2024-11-01 12:00:00,12,306,11,564.2508957334228,15.787017410058215,57.023043245034714,2.5646452901633543
2024-11-01 13:00:00,13,306,11,103.97906870636581,16.53563684353518,52.66775739261409,3.817002706369312
2024-11-01 14:00:00,14,306,11,162.2081120008222,17.21862736820379,48.90655033180168,3.1446849499441454
2024-11-01 15:00:00,15,306,11,366.59965049831334,16.802488359390882,46.478680238313,3.6177622155846128
2024-11-01 16:00:00,16,306,11,244.48154408201862,15.939773872323252,43.55360485259873,2.747371284200304
2024-11-01 17:00:00,17,306,11,37.95144075079831,14.78959119911732,43.30624354271506,3.547495691177438
2024-11-01 18:00:00,18,306,11,1.560975907240894e-17,13.077330909832757,43.26400176569795,3.9804535991371344
2024-11-01 19:00:00,19,306,11,0.0,11.207311396656213,44.78215686502078,2.4310680256049286
2024-11-01 20:00:00,20,306,11,0.0,8.988101050178415,47.94512717112836,2.8920447070370545
2024-11-01 21:00:00,21,306,11,0.0,7.005114852735476,50.93389546060542,3.7157374959905654
2024-11-01 22:00:00,22,306,11,0.0,5.013904829750329,55.30888971126598,2.4421840280648897
2024-11-01 23:00:00,23,306,11,0.0,3.4734333450237527,59.76879478772839,3.8590081458434145
2024-11-02 00:00:00,0,307,11,0.0,1.999591016687113,63.74265977195206,3.9008629282422236
2024-11-02 01:00:00,1,307,11,0.0,1.1781158012263333,68.3508267087206,3.9838268522105853
2024-11-02 02:00:00,2,307,11,0.0,1.2465765042601338,71.60306507213701,3.4773837145071256
2024-11-02 03:00:00,3,307,11,0.0,1.2855540670531465,74.61376815702369,3.008629236212924
2024-11-02 04:00:00,4,307,11,0.0,2.047857910774409,77.1098596811388,3.9210548560882996
2024-11-02 05:00:00,5,307,11,0.0,3.2949063902274873,77.74436491544179,2.564445924411244
2024-11-02 06:00:00,6,307,11,1.3066209923693476e-17,5.284368598454802,77.77121608779052,3.0772459606514904
2024-11-02 07:00:00,7,307,11,83.13626620163383,6.8757883497801835,76.13799238568441,3.321281050615189
2024-11-02 08:00:00,8,307,11,243.1390971871714,9.263363668231396,73.43621638971112,3.121020313680684
2024-11-02 09:00:00,9,307,11,286.3075285040491,11.229829953183291,69.72278798228868,2.6126281951060704
2024-11-02 10:00:00,10,307,11,468.11573572148984,13.25947174383143,65.7668903338951,3.041495207507045
2024-11-02 11:00:00,11,307,11,534.9689984983931,14.71354451807045,61.185924901219046,2.6895312178492468
2024-11-02 12:00:00,12,307,11,560.0980833420205,15.765949702760725,56.7376857114739,3.252194833122826
2024-11-02 13:00:00,13,307,11,536.5295491463845,16.90629062775465,52.439798009914774,3.4011505166720113
2024-11-02 14:00:00,14,307,11,341.44130931800976,17.24700007234034,48.60664459950372,3.8497374327234226
2024-11-02 15:00:00,15,307,11,372.9915451330048,16.577160441501597,46.39756382216317,3.7498482122870063
2024-11-02 16:00:00,16,307,11,115.3339197194207,15.918054395427523,44.49407237518889,3.8186526081584042
2024-11-02 17:00:00,17,307,11,39.56069204834722,14.879071355012666,42.7323975677878,3.260975920032501
2024-11-02 18:00:00,18,307,11,1.9494573491610795e-17,12.967947674636257,43.37331064145674,3.1970838935591956
2024-11-02 19:00:00,19,307,11,0.0,10.933871853086703,45.197737288364564,2.645570366910005
2024-11-02 20:00:00,20,307,11,0.0,8.857016462190424,47.4410363517178,3.69856711265141
2024-11-02 21:00:00,21,307,11,0.0,7.123807838992928,50.40564980899463,2.442051504550957
2024-11-02 22:00:00,22,307,11,0.0,5.12912680599727,55.22692008338322,2.6732918308799665
2024-11-02 23:00:00,23,307,11,0.0,3.587883879305568,59.63295867405207,2.5617807446861804
2024-11-03 00:00:00,0,308,11,0.0,2.071002529323658,63.756680790081084,3.4284404822791275
2024-11-03 01:00:00,1,308,11,0.0,1.4619725534600487,67.989085390776,2.6064647872237505
2024-11-03 02:00:00,2,308,11,0.0,1.1003995970208063,71.7646216422511,3.6272499308974746
2024-11-03 03:00:00,3,308,11,0.0,1.5357932346930352,74.59541042406202,3.437509368294989
2024-11-03 04:00:00,4,308,11,0.0,1.9735011451650815,77.10170723077488,3.00493986794354
2024-11-03 05:00:00,5,308,11,0.0,3.4422998700544984,78.17311154446129,3.7960394387277776
2024-11-03 06:00:00,6,308,11,1.954714833704142e-17,5.329413780319764,77.69825119530039,3.1899301009287337
2024-11-03 07:00:00,7,308,11,61.88756630621036,6.961558605321175,75.67772461851392,3.046482248634705
2024-11-03 08:00:00,8,308,11,242.72311550835965,8.915676953284251,73.58687504813395,2.9334745962647557
2024-11-03 09:00:00,9,308,11,95.61396388015686,11.154425539004905,70.51222287786449,2.9970446288512265
2024-11-03 10:00:00,10,308,11,475.4691369050499,13.301058591586893,65.47820368062646,3.855547586457049
2024-11-03 11:00:00,11,308,11,533.0336070121064,14.884737317827211,61.43894571007406,2.7463130578636026
2024-11-03 12:00:00,12,308,11,556.0345586106467,16.256621977293015,56.57358823092943,3.8721742738783997
2024-11-03 13:00:00,13,308,11,536.3451707865491,17.007115269579785,52.62707171267899,3.3769309174748634
2024-11-03 14:00:00,14,308,11,474.8909778860452,17.2438856830009,48.67435793552859,3.136040150691245
2024-11-03 15:00:00,15,308,11,74.4616301056752,16.740233097370048,45.66389803207559,2.9409245068129297
2024-11-03 16:00:00,16,308,11,241.52903867105977,16.254008728981677,43.950169240805096,3.379953352519311
2024-11-03 17:00:00,17,308,11,56.88100406715695,14.62511843958301,43.303969232650395,3.577313678120063
2024-11-03 18:00:00,18,308,11,1.9431984425247373e-17,13.040743099584677,43.910349062943375,3.459801336719394
2024-11-03 19:00:00,19,308,11,0.0,11.383790159508367,44.79445316460025,2.7284907825688607
2024-11-03 20:00:00,20,308,11,0.0,8.91443541690736,47.089244929919644,3.534452153872349
2024-11-03 21:00:00,21,308,11,0.0,7.0364435168508965,50.44935862323994,2.9870271483516353
2024-11-03 22:00:00,22,308,11,0.0,5.3296967292827215,54.952966988175454,2.6376553837115306
2024-11-03 23:00:00,23,308,11,0.0,3.300196148459227,59.352232685949005,2.6174090277848467
2024-11-04 00:00:00,0,309,11,0.0,2.2743111968294514,64.0274117135782,3.650558323194435
2024-11-04 01:00:00,1,309,11,0.0,1.3094456008553612,68.67186074284983,2.5657402621268726
2024-11-04 02:00:00,2,309,11,0.0,1.0954869572072057,72.20090175367753,3.420591006075757
2024-11-04 03:00:00,3,309,11,0.0,1.6182909702599442,74.44586096518874,3.3404960735448195
2024-11-04 04:00:00,4,309,11,0.0,1.975943747793361,76.51949846557949,3.2747078340973683
2024-11-04 05:00:00,5,309,11,0.0,3.608702813377934,77.42759453818982,3.2192744274419494
2024-11-04 06:00:00,6,309,11,2.816790898202735e-18,5.260170893380849,76.98080734543701,4.0539440664184285
2024-11-04 07:00:00,7,309,11,109.84632769096325,6.933393743739641,76.26149084321553,2.655723183450946
2024-11-04 08:00:00,8,309,11,243.29886419312564,9.339590446349737,73.37856972298846,2.5891843725706547
2024-11-04 09:00:00,9,309,11,366.48385169967924,11.41459071291372,69.5951082429439,3.6006861747058285
2024-11-04 10:00:00,10,309,11,399.12378637008993,12.888190299822691,66.38613536984984,3.39485421748126
2024-11-04 11:00:00,11,309,11,538.6830498675284,14.73197492421203,61.61505480205619,2.5219062457147055
2024-11-04 12:00:00,12,309,11,222.5903336416393,15.847618846531532,56.93824495457791,2.892217761216619
2024-11-04 13:00:00,13,309,11,539.7995511124403,16.658124513078945,52.765919883763075,3.3356806255429277
2024-11-04 14:00:00,14,309,11,467.49981637318086,17.192452340256686,48.63032477533262,3.625485326013152
2024-11-04 15:00:00,15,309,11,369.9975962910448,16.986784937925727,46.36003920870486,3.8906751891849485
2024-11-04 16:00:00,16,309,11,195.3824592021482,16.17647640805453,43.46950040674444,3.7548992033038693
2024-11-04 17:00:00,17,309,11,58.75408869467584,14.708373315552745,42.99407750240214,3.6080878879798433
2024-11-04 18:00:00,18,309,11,1.9526813506317628e-17,12.89479509822386,43.07826963059038,2.6173489945522186
2024-11-04 19:00:00,19,309,11,0.0,11.27504072689835,44.905899327058115,3.1251411247421754
2024-11-04 20:00:00,20,309,11,0.0,9.384320214858493,47.086739671222084,3.1434316297175435
2024-11-04 21:00:00,21,309,11,0.0,7.225340712842593,50.58356960284089,3.6845897409488835
2024-11-04 22:00:00,22,309,11,0.0,5.284802362248728,54.6218460367355,3.303158552528082
2024-11-04 23:00:00,23,309,11,0.0,3.579276969595384,59.27962525867789,2.7093802660196777
2024-11-05 00:00:00,0,310,11,0.0,2.0420352902915795,63.739734173569204,3.3912143009916083
2024-11-05 01:00:00,1,310,11,0.0,1.672209078047556,68.53008753482605,3.0773892036866224
2024-11-05 02:00:00,2,310,11,0.0,1.2240464886417748,72.07754244051522,3.707594609836939
2024-11-05 03:00:00,3,310,11,0.0,1.2855726802407272,74.86537507257579,2.9132383035082987
2024-11-05 04:00:00,4,310,11,0.0,2.3403889862993994,76.46903784529631,3.385658904575268
2024-11-05 05:00:00,5,310,11,0.0,3.3094485769967132,77.44827445063724,3.0843824474031294
2024-11-05 06:00:00,6,310,11,8.180664472903792e-18,5.1461206872891925,77.07809207688912,2.580814278723939
2024-11-05 07:00:00,7,310,11,110.5444616248507,7.285957767583288,75.72392760239016,3.6194892737111006
2024-11-05 08:00:00,8,310,11,39.08298576794666,9.356088328384951,73.65531731319565,3.7011481204198087
2024-11-05 09:00:00,9,310,11,66.83819210146244,11.202579873513699,69.66965966270882,2.9059429540409774
2024-11-05 10:00:00,10,310,11,471.3786669887479,13.062793094429534,66.03683890471164,3.631604233108425
2024-11-05 11:00:00,11,310,11,537.8515445385433,14.844155872158836,61.18576433875399,2.671651274715401
2024-11-05 12:00:00,12,310,11,151.20712051951276,15.896982353300123,56.80714606619457,2.949632677077781
2024-11-05 13:00:00,13,310,11,542.9056821132876,16.846195730974845,52.34938344376894,3.3082245452046544
2024-11-05 14:00:00,14,310,11,467.70808873078437,17.000572314155207,48.618811230432506,2.901357869686254
2024-11-05 15:00:00,15,310,11,191.80741788506913,16.93766474478864,45.6917083765259,3.149967364881576
2024-11-05 16:00:00,16,310,11,48.0968451458081,16.155760691470427,44.379392584744906,2.5349622468283015
2024-11-05 17:00:00,17,310,11,111.80853602161721,14.983131284266667,42.53240992888223,2.8903258115712185
2024-11-05 18:00:00,18,310,11,4.678799794814032e-18,13.076323405046448,43.02111329946593,2.9832667302466476
2024-11-05 19:00:00,19,310,11,0.0,11.453718286763165,45.137713323442746,3.050699110514397
2024-11-05 20:00:00,20,310,11,0.0,9.035505735624378,47.296377877480616,3.2396523100329873
2024-11-05 21:00:00,21,310,11,0.0,7.156463690260039,50.36898545560963,3.247150665724573
2024-11-05 22:00:00,22,310,11,0.0,5.2044845893589455,54.66276126407849,2.647197789312958
2024-11-05 23:00:00,23,310,11,0.0,3.692771223778837,59.612401095386765,2.8049390820911473
2024-11-06 00:00:00,0,311,11,0.0,2.167909741423642,64.37603622106897,3.671856506818213
2024-11-06 01:00:00,1,311,11,0.0,1.691516149846494,67.99881076287413,2.532468364438215
2024-11-06 02:00:00,2,311,11,0.0,1.307476302796779,71.75913243522692,2.497652385325216
2024-11-06 03:00:00,3,311,11,0.0,1.2880365106322544,75.15625296194482,3.3067566318757486
2024-11-06 04:00:00,4,311,11,0.0,2.3397967448506884,77.1404546150677,3.2608587254810066
2024-11-06 05:00:00,5,311,11,0.0,3.448867324378366,77.75823868594706,3.7286987142461365
2024-11-06 06:00:00,6,311,11,1.974387283045241e-17,5.38173080126097,76.97800392437794,3.8535202664249013
2024-11-06 07:00:00,7,311,11,111.83186322356299,6.949796151761239,76.38874238243142,3.8014667450569903
2024-11-06 08:00:00,8,311,11,74.37554588953968,9.041288346167061,73.45400024990907,3.0124078912851453
2024-11-06 09:00:00,9,311,11,109.88956707413426,11.30125741619932,69.47566982730719,2.60016782735635
2024-11-06 10:00:00,10,311,11,294.71408885965343,13.201993211124192,65.64520882465109,3.9254760252193677
2024-11-06 11:00:00,11,311,11,373.67789514867246,14.64148672430284,61.817041649258165,3.2541921436904184
2024-11-06 12:00:00,12,311,11,563.153350518614,16.0141476492882,56.89845943336481,3.4495942669478756
2024-11-06 13:00:00,13,311,11,541.9368835335714,16.878535819088423,52.27330606488459,3.580482365527184
2024-11-06 14:00:00,14,311,11,467.27238556115725,17.075861221091706,48.95749517479096,3.0480334443831167
2024-11-06 15:00:00,15,311,11,75.77245422629258,16.82542036303665,45.91042666767777,3.5917498847905014
2024-11-06 16:00:00,16,311,11,242.1193946512595,16.09284080427496,44.13872136565719,2.54845462342424
2024-11-06 17:00:00,17,311,11,110.42712768009001,14.676989152743271,43.2974854763947,2.4785667240125715
2024-11-06 18:00:00,18,311,11,1.952843448320822e-17,13.256655433279436,43.48689448587465,2.8009707777858948
2024-11-06 19:00:00,19,311,11,0.0,11.02441407228088,45.107393735769996,2.5510867763964633
2024-11-06 20:00:00,20,311,11,0.0,9.017434340322827,47.15317723535216,3.602301532440226
2024-11-06 21:00:00,21,311,11,0.0,7.055902149515272,51.261204072302924,3.9473758803783148
2024-11-06 22:00:00,22,311,11,0.0,4.9874421608776585,55.439187590535035,3.671673151016554
2024-11-06 23:00:00,23,311,11,0.0,3.509588864537505,59.809987582184064,3.2647160657733707
2024-11-07 00:00:00,0,312,11,0.0,2.3527484724804686,64.12822000285833,3.7585715241210433
2024-11-07 01:00:00,1,312,11,0.0,1.5076505770208108,68.55392651066236,3.0249284924085846
2024-11-07 02:00:00,2,312,11,0.0,1.4311172151315787,72.2378119515055,2.7587208157360616
2024-11-07 03:00:00,3,312,11,0.0,1.4973686779831696,75.2411736550674,3.7502741123153993
2024-11-07 04:00:00,4,312,11,0.0,2.437176322644764,76.40864706125737,3.7705354115647824
